feature,frequency,rank,docfreq,group
fifti,23,8209,23,all
reliev,23,8210,23,all
playmat,23,8211,23,all
fuzz,23,8212,23,all
thrower,23,8213,23,all
nuke,23,8214,23,all
granddaddi,23,8215,23,all
nigh,23,8216,23,all
unstopp,23,8217,23,all
madman,23,8218,23,all
millenni,23,8219,23,all
xer,23,8220,23,all
clobber,23,8221,23,all
kung,23,8222,23,all
pto,23,8223,23,all
subsequ,23,8224,23,all
command,23,8225,22,all
sung,23,8226,23,all
rogu,23,8227,11,all
glam,23,8228,23,all
tsunami,23,8229,23,all
limb,23,8230,23,all
sim,23,8231,23,all
disastr,23,8232,23,all
burtl,23,8233,23,all
wilsonvill,23,8234,23,all
berardino,23,8235,23,all
sentinel,23,8236,23,all
margin,23,8237,20,all
conway,23,8238,23,all
vietnam,23,8239,12,all
vensel,23,8240,23,all
rusher,23,8241,23,all
terrel,23,8242,23,all
kruger,23,8243,23,all
courtney,23,8244,23,all
staf,23,8245,23,all
doubter,23,8246,23,all
lionaki,23,8247,23,all
cosumn,23,8248,23,all
rio,23,8249,23,all
adida,23,8250,23,all
noir,23,8251,23,all
tablet,23,8252,14,all
oner,23,8253,23,all
immort,23,8254,23,all
mispercept,23,8255,23,all
fitz,23,8256,23,all
blueprint,23,8257,23,all
litig,23,8258,23,all
ounc,23,8259,23,all
grocer,23,8260,23,all
cube,23,8261,23,all
amber,23,8262,23,all
reservoir,23,8263,23,all
diffus,23,8264,23,all
strung,23,8265,23,all
tignor,23,8266,23,all
tenni,23,8267,23,all
gawk,23,8268,23,all
hakkasan,23,8269,23,all
peke,23,8270,23,all
abalon,23,8271,23,all
mychal,23,8272,23,all
chorney,23,8273,23,all
edmonton,23,8274,23,all
36th,23,8275,23,all
eileen,23,8276,23,all
ng,23,8277,23,all
flashi,23,8278,23,all
glisten,23,8279,23,all
hedg,23,8280,23,all
imelda,23,8281,23,all
staunton,23,8282,23,all
tennant,23,8283,23,all
piven,23,8284,23,all
ibarra,23,8285,23,all
evict,23,8286,23,all
unimpress,23,8287,23,all
episcop,23,8288,23,all
laurel,23,8289,23,all
honak,23,8290,23,all
dethridg,23,8291,23,all
hander,23,8292,23,all
dilapid,23,8293,23,all
rosen,23,8294,23,all
medisi,23,8295,23,all
dismay,23,8296,23,all
soundboard,23,8297,23,all
steinway,23,8298,23,all
addison,23,8299,23,all
crain,23,8300,23,all
tavelyn,23,8301,23,all
northernmost,23,8302,23,all
fairground,23,8303,23,all
scorpion,23,8304,23,all
rife,23,8305,23,all
lombardo,23,8306,23,all
dimension,23,8307,23,all
baggag,23,8308,23,all
oshel,23,8309,23,all
angelica,23,8310,23,all
deirdr,23,8311,23,all
sicord,23,8312,23,all
tori,23,8313,23,all
jacqu,23,8314,23,all
nena,23,8315,23,all
marquez,23,8316,23,all
kyra,23,8317,23,all
keeper,23,8318,23,all
grogan,23,8319,23,all
norr,23,8320,23,all
calero,23,8321,23,all
antonia,23,8322,23,all
maguir,23,8323,23,all
highland,23,8324,23,all
skier,23,8325,23,all
reconcili,23,8326,23,all
hillari,23,8327,23,all
invari,23,8328,23,all
incub,23,8329,23,all
relianc,23,8330,23,all
graveyard,23,8331,23,all
heesen,23,8332,23,all
virtuoso,23,8333,23,all
opri,23,8334,23,all
pangilinan,23,8335,23,all
strongsvill,23,8336,23,all
skindel,23,8337,23,all
schaffer,23,8338,23,all
munoz,23,8339,23,all
mccluer,23,8340,23,all
henk,23,8341,23,all
iannetta,23,8342,23,all
rbi,23,8343,23,all
alba,22,8344,11,all
updo,22,8345,11,all
stylebistro,22,8346,11,all
ratio,22,8347,22,all
slim,22,8348,22,all
#fsu,22,8349,22,all
thor,22,8350,22,all
3ft,22,8351,22,all
mace,22,8352,22,all
crawl,22,8353,22,all
harrow,22,8354,22,all
julio,22,8355,22,all
sincer,22,8356,22,all
gram,22,8357,22,all
o'brien,22,8358,22,all
dictionari,22,8359,22,all
collag,22,8360,22,all
spencer,22,8361,22,all
sideway,22,8362,22,all
marni,22,8363,22,all
poppin,22,8364,22,all
britney,22,8365,22,all
#hitmebabyonemoretim,22,8366,22,all
webcast,22,8367,22,all
www.lachamber.com,22,8368,22,all
accesslacityhal,22,8369,22,all
seder,22,8370,22,all
afikommen,22,8371,22,all
#rivoli,22,8372,22,all
www.rivolitheatre.org,22,8373,22,all
jah,22,8374,22,all
antenna,22,8375,22,all
greensboro,22,8376,22,all
nc,22,8377,22,all
aubrey,22,8378,22,all
kinect,22,8379,22,all
meeker,22,8380,22,all
nofollow,22,8381,22,all
hog,22,8382,22,all
mkewineopen,22,8383,22,all
#newmexico,22,8384,22,all
wnba,22,8385,22,all
lockout,22,8386,22,all
scoop,22,8387,22,all
flirt,22,8388,22,all
wither,22,8389,22,all
salesperson,22,8390,22,all
#21jumpstreet,22,8391,22,all
eatsmart,22,8392,22,all
getfit,22,8393,22,all
liza,22,8394,22,all
kodak,22,8395,22,all
tcm,22,8396,22,all
mcgowan,22,8397,22,all
#baseballboyfriend,22,8398,22,all
#fantasybasebal,22,8399,22,all
#theprestig,22,8400,22,all
#christianbal,22,8401,22,all
telecom,22,8402,22,all
earach,22,8403,22,all
wayland,22,8404,22,all
hahahah,22,8405,22,all
shrug,22,8406,22,all
caller,22,8407,22,all
verizon,22,8408,22,all
bridesmaid,22,8409,22,all
guardian,22,8410,22,all
fu,22,8411,22,all
sonora,22,8412,22,all
logo,22,8413,22,all
apprentic,22,8414,22,all
robertson,22,8415,22,all
walnut,22,8416,22,all
kvancz,22,8417,22,all
mattia,22,8418,11,all
sack,22,8419,11,all
sharpen,22,8420,22,all
ecstasi,22,8421,22,all
deva,22,8422,11,all
prayaschittam,22,8423,11,all
earthern,22,8424,11,all
starch,22,8425,22,all
cheapest,22,8426,22,all
slider,22,8427,22,all
foolish,22,8428,22,all
calorif,22,8429,22,all
sensibl,22,8430,22,all
floppi,22,8431,22,all
unreason,22,8432,22,all
tyranni,22,8433,22,all
3.00pm,22,8434,22,all
coincident,22,8435,22,all
10.20pm,22,8436,22,all
10.36pm,22,8437,22,all
isaac,22,8438,22,all
foggi,22,8439,22,all
scarciti,22,8440,22,all
surmount,22,8441,22,all
indistinguish,22,8442,22,all
prowl,22,8443,22,all
imperm,22,8444,22,all
bedevil,22,8445,22,all
gigant,22,8446,22,all
minuscul,22,8447,22,all
dickwad,22,8448,22,all
dominion,22,8449,22,all
ballad,22,8450,22,all
thumb,22,8451,22,all
sparklewren,22,8452,22,all
corsetier,22,8453,22,all
immodesti,22,8454,22,all
blaiz,22,8455,22,all
showgirl,22,8456,22,all
iri,22,8457,22,all
newington,22,8458,22,all
0js,22,8459,22,all
improprieti,22,8460,11,all
squir,22,8461,22,all
momentum,22,8462,22,all
jolt,22,8463,22,all
pharmaci,22,8464,22,all
penley,22,8465,22,all
thommen,22,8466,22,all
incit,22,8467,22,all
butternut,22,8468,22,all
plump,22,8469,22,all
gatto,22,8470,22,all
wavepool,22,8471,22,all
waterpark,22,8472,22,all
grifter,22,8473,22,all
tilda,22,8474,22,all
clich,22,8475,22,all
ast,22,8476,22,all
gumboot,22,8477,22,all
tsp,22,8478,22,all
allr,22,8479,11,all
vicin,22,8480,22,all
archaeolog,22,8481,22,all
clearer,22,8482,17,all
emptiv,22,8483,22,all
involuntari,22,8484,22,all
implod,22,8485,22,all
leandro,22,8486,22,all
heidi,22,8487,22,all
abbi,22,8488,22,all
norwegian,22,8489,22,all
nacho,22,8490,22,all
roar,22,8491,22,all
accessori,22,8492,21,all
loooong,22,8493,22,all
dillard,22,8494,22,all
tule,22,8495,22,all
sdx4,22,8496,22,all
200c,22,8497,22,all
200gb,22,8498,22,all
lto2,22,8499,22,all
compact,22,8500,22,all
feasibl,22,8501,22,all
lto,22,8502,22,all
ultrium2,22,8503,22,all
cartridg,22,8504,22,all
scorces,22,8505,22,all
dam,22,8506,16,all
swig,22,8507,22,all
ga'ag,22,8508,22,all
transmitt,22,8509,22,all
enlarg,22,8510,22,all
pasok,22,8511,11,all
awaken,22,8512,22,all
rori,22,8513,22,all
declan,22,8514,22,all
fitzpatrick,22,8515,22,all
johann,22,8516,22,all
muller,22,8517,22,all
tuohi,22,8518,22,all
lineout,22,8519,22,all
chennai,22,8520,22,all
disconcert,22,8521,22,all
bengal,22,8522,22,all
sari,22,8523,22,all
camouflag,22,8524,22,all
floss,22,8525,22,all
twirl,22,8526,22,all
sank,22,8527,22,all
poo,22,8528,22,all
seller,22,8529,22,all
gilad,22,8530,22,all
khadar,22,8531,22,all
adnan,22,8532,22,all
jihad,22,8533,22,all
blackmail,22,8534,22,all
scenario,22,8535,22,all
omi,22,8536,11,all
gala,22,8537,22,all
amerenu,22,8538,22,all
esoter,22,8539,22,all
intrepid,22,8540,22,all
undemocrat,22,8541,22,all
pinot,22,8542,22,all
bing,22,8543,22,all
wick,22,8544,22,all
racetrack,22,8545,22,all
tarek,22,8546,22,all
iwa,22,8547,22,all
parma,22,8548,22,all
mammogram,22,8549,22,all
antigen,22,8550,22,all
armor,22,8551,22,all
chopin,22,8552,18,all
luca,22,8553,22,all
pakistani,22,8554,22,all
islamabad,22,8555,22,all
lahor,22,8556,22,all
karachi,22,8557,22,all
soopa,22,8558,22,all
zimmermann,22,8559,22,all
scoreless,22,8560,22,all
nl,22,8561,22,all
padr,22,8562,22,all
wieter,22,8563,22,all
betemit,22,8564,22,all
ayer,22,8565,21,all
pasco,22,8566,22,all
hernando,22,8567,22,all
abbington,22,8568,22,all
perenni,22,8569,22,all
s.w,22,8570,22,all
millikan,22,8571,22,all
attackman,22,8572,22,all
erc,22,8573,22,all
lusbi,22,8574,22,all
conced,22,8575,22,all
pos,22,8576,22,all
berth,22,8577,22,all
joyrid,22,8578,22,all
unscent,22,8579,22,all
feebl,22,8580,22,all
cellphon,22,8581,22,all
guillen,22,8582,22,all
castro,22,8583,22,all
phoni,22,8584,22,all
mitchel,22,8585,22,all
foreclosur,22,8586,22,all
swamp,22,8587,22,all
femm,22,8588,22,all
kroenk,22,8589,22,all
game.th,22,8590,22,all
sellout,22,8591,22,all
macdonald,22,8592,22,all
styliz,22,8593,22,all
bespectacl,22,8594,22,all
thietj,22,8595,11,all
kiley,22,8596,11,all
sumerian,22,8597,22,all
unfilt,22,8598,22,all
odyssey,22,8599,22,all
outrebound,22,8600,22,all
dufner,22,8601,22,all
friski,22,8602,22,all
cairn,22,8603,22,all
terrier,22,8604,22,all
sideshow,22,8605,22,all
brow,22,8606,11,all
camcord,22,8607,22,all
marina,22,8608,22,all
powel,22,8609,22,all
arraign,22,8610,22,all
grandchild,22,8611,22,all
diamondback,22,8612,22,all
trevor,22,8613,22,all
cahil,22,8614,22,all
bryce,22,8615,22,all
molin,22,8616,22,all
stylist,22,8617,22,all
wearabl,22,8618,22,all
maxi,22,8619,22,all
shaggi,22,8620,22,all
faux,22,8621,22,all
fur,22,8622,22,all
flare,22,8623,22,all
gaucho,22,8624,22,all
melang,22,8625,22,all
pipelin,22,8626,22,all
tent,22,8627,19,all
sts,22,8628,22,all
squad,22,8629,22,all
chinchilla,22,8630,22,all
fiance,22,8631,22,all
callan,22,8632,22,all
raft,22,8633,22,all
toledo,22,8634,22,all
congresswoman,22,8635,22,all
emd,22,8636,22,all
lengthen,22,8637,22,all
exponenti,22,8638,22,all
photosensit,22,8639,22,all
schroeder,22,8640,11,all
cav,21,8641,17,all
menard,21,8642,21,all
supper,21,8643,21,all
www.papouspizza.com,21,8644,21,all
leetsdal,21,8645,21,all
terranc,21,8646,21,all
altitud,21,8647,21,all
boehner,21,8648,21,all
mardi,21,8649,21,all
hurdl,21,8650,21,all
reggi,21,8651,21,all
#ihatetobreakittoyou,21,8652,21,all
rhyme,21,8653,21,all
learnt,21,8654,21,all
vietnames,21,8655,21,all
#chittychitti,21,8656,21,all
parson,21,8657,21,all
pasti,21,8658,21,all
burgundi,21,8659,21,all
b.o.b,21,8660,21,all
#belieb,21,8661,21,all
choi,21,8662,21,all
curb,21,8663,21,all
hilar,21,8664,21,all
duel,21,8665,21,all
twitcon,21,8666,21,all
aqua,21,8667,21,all
bruis,21,8668,21,all
cena,21,8669,21,all
constip,21,8670,21,all
diehard,21,8671,21,all
dori,21,8672,21,all
yunni,21,8673,21,all
ballston,21,8674,21,all
#i,21,8675,21,all
bah,21,8676,21,all
annot,21,8677,21,all
bibliographi,21,8678,21,all
brandon,21,8679,21,all
brass,21,8680,21,all
verifi,21,8681,21,all
boo,21,8682,21,all
visa,21,8683,21,all
#askalexconstancio,21,8684,21,all
speller,21,8685,21,all
#deezythursday,21,8686,21,all
#ppandf2,21,8687,21,all
jerk,21,8688,21,all
float,21,8689,21,all
incens,21,8690,21,all
dig,21,8691,21,all
fond,21,8692,21,all
20th,21,8693,21,all
oop,21,8694,21,all
mephisto,21,8695,21,all
wingback,21,8696,21,all
confetti,21,8697,21,all
jofa,21,8698,21,all
crayon,21,8699,21,all
reddish,21,8700,21,all
pigment,21,8701,21,all
tiresom,21,8702,21,all
casa,21,8703,21,all
museo,21,8704,21,all
seman,21,8705,21,all
nasti,21,8706,21,all
mmmwwaaahhh,21,8707,21,all
awwwww,21,8708,21,all
mortlock,21,8709,21,all
gothic,21,8710,21,all
allan,21,8711,21,all
stratton,21,8712,21,all
rescuer,21,8713,21,all
knobb,21,8714,21,all
countess,21,8715,21,all
von,21,8716,21,all
schwanenberg,21,8717,21,all
marionett,21,8718,21,all
archduk,21,8719,21,all
arnulf,21,8720,21,all
archduchess,21,8721,21,all
thirteenth,21,8722,21,all
witch,21,8723,21,all
gasp,21,8724,21,all
patho,21,8725,7,all
plejaran,21,8726,21,all
manti,21,8727,21,all
draco,21,8728,21,all
hermosilla,21,8729,21,all
mankind,21,8730,21,all
civilis,21,8731,21,all
forbear,21,8732,21,all
remonstr,21,8733,21,all
entreat,21,8734,21,all
sovereign,21,8735,21,all
pear,21,8736,17,all
apartheid,21,8737,21,all
sanderson,21,8738,21,all
obedi,21,8739,21,all
qualcomm,21,8740,21,all
pogrom,21,8741,21,all
bilboard,21,8742,21,all
backround,21,8743,21,all
beynon,21,8744,21,all
doom,21,8745,21,all
photographi,21,8746,21,all
dissolv,21,8747,21,all
palett,21,8748,21,all
heinous,21,8749,21,all
freelanc,21,8750,21,all
jewelleri,21,8751,21,all
timepiec,21,8752,21,all
dynamit,21,8753,21,all
kreat,21,8754,21,all
downey,21,8755,21,all
cassett,21,8756,21,all
widespread,21,8757,21,all
represent,21,8758,21,all
ccsso,21,8759,21,all
nga,21,8760,21,all
viabl,21,8761,21,all
norm,21,8762,21,all
quandari,21,8763,21,all
undersid,21,8764,21,all
hickey,21,8765,21,all
glove,21,8766,21,all
malick,21,8767,21,all
piggi,21,8768,21,all
mcmullen,21,8769,21,all
census,21,8770,21,all
pulp,21,8771,21,all
unusu,21,8772,21,all
underway,21,8773,21,all
repriev,21,8774,21,all
yoeni,21,8775,21,all
makeov,21,8776,21,all
spangler,21,8777,21,all
predat,21,8778,21,all
proprietor,21,8779,21,all
vacanc,21,8780,21,all
winnow,21,8781,21,all
tremper,21,8782,21,all
mendez,21,8783,21,all
edict,21,8784,21,all
kidkupz,21,8785,21,all
inniskillin,21,8786,21,all
icewin,21,8787,21,all
hamm,21,8788,21,all
chesapeak,21,8789,21,all
iec,21,8790,21,all
awri,21,8791,21,all
morrison,21,8792,21,all
maron,21,8793,21,all
118th,21,8794,21,all
hoboken,21,8795,21,all
chorus,21,8796,21,all
prophet,21,8797,21,all
82nd,21,8798,21,all
novick,21,8799,21,all
shelli,21,8800,21,all
romero,21,8801,21,all
caveat,21,8802,21,all
hyperesthesia,21,8803,21,all
syndrom,21,8804,21,all
supersensit,21,8805,21,all
dilat,21,8806,21,all
spasm,21,8807,21,all
godbout,21,8808,21,all
adler,21,8809,21,all
schmich,21,8810,21,all
peninsula,21,8811,21,all
donia,21,8812,21,all
bijan,21,8813,21,all
huvaer,21,8814,21,all
paxahau,21,8815,21,all
amphitheatr,21,8816,21,all
hart,21,8817,21,all
sw,21,8818,21,all
pathfind,21,8819,21,all
radford,21,8820,21,all
cindi,21,8821,21,all
ocala,21,8822,21,all
boyl,21,8823,21,all
swansea,21,8824,21,all
dillon,21,8825,21,all
stoop,21,8826,21,all
o'fallon,21,8827,21,all
collinsvill,21,8828,21,all
swc,21,8829,21,all
landlord,21,8830,21,all
wesley,21,8831,21,all
pytrotecnico,21,8832,21,all
morristown,21,8833,21,all
carey,21,8834,21,all
mulligan,21,8835,21,all
kulongoski,21,8836,21,all
uninsur,21,8837,21,all
monetari,21,8838,21,all
wulf,21,8839,21,all
recount,21,8840,21,all
ncaa,21,8841,20,all
len,21,8842,21,all
trophi,21,8843,21,all
bayless,21,8844,21,all
shroud,21,8845,21,all
rockamann,21,8846,21,all
nomine,21,8847,21,all
judiciari,21,8848,21,all
upbeat,21,8849,21,all
clamor,21,8850,21,all
shopper,21,8851,21,all
huggabl,21,8852,21,all
snowboard,21,8853,21,all
tamarack,21,8854,21,all
reno,21,8855,21,all
tsa,21,8856,21,all
kawika,21,8857,21,all
humil,21,8858,21,all
underwrit,21,8859,21,all
ipo,21,8860,21,all
skylin,21,8861,21,all
ruptur,21,8862,21,all
weaken,21,8863,21,all
watchdog,21,8864,21,all
oblisk,21,8865,21,all
bamboo,21,8866,21,all
info@boldearth.com,21,8867,21,all
boldearth.com,21,8868,21,all
brandvein,21,8869,7,all
roberta,20,8870,20,all
graviti,20,8871,20,all
firehook,20,8872,20,all
fem,20,8873,20,all
volpp,20,8874,20,all
spivak,20,8875,20,all
frown,20,8876,20,all
workbook,20,8877,20,all
bawl,20,8878,20,all
toughmudd,20,8879,20,all
homi,20,8880,20,all
cajun,20,8881,20,all
#sbcsb,20,8882,20,all
sbc,20,8883,20,all
irrelev,20,8884,20,all
lehigh,20,8885,20,all
allentown,20,8886,20,all
100m,20,8887,20,all
#dellworld,20,8888,20,all
aa,20,8889,20,all
flagship,20,8890,20,all
slag,20,8891,20,all
conspiraci,20,8892,20,all
netflix,20,8893,20,all
jacqui,20,8894,20,all
hrs,20,8895,20,all
#obsess,20,8896,20,all
haa,20,8897,20,all
kany,20,8898,20,all
siva,20,8899,20,all
vaidhaynathan,20,8900,20,all
infecti,20,8901,20,all
harrington,20,8902,20,all
ahha,20,8903,20,all
closet,20,8904,20,all
bahahaha,20,8905,20,all
spacebar,20,8906,20,all
humid,20,8907,20,all
#cityglamev,20,8908,20,all
2p2,20,8909,20,all
inbox,20,8910,20,all
outbox,20,8911,20,all
cbs,20,8912,20,all
wps,20,8913,20,all
crownn,20,8914,20,all
damnt,20,8915,20,all
alot,20,8916,20,all
cabin,20,8917,16,all
romeo,20,8918,20,all
glu,20,8919,20,all
slot,20,8920,17,all
gaga,20,8921,20,all
futil,20,8922,20,all
claus,20,8923,20,all
vri,20,8924,20,all
impt,20,8925,20,all
symphoni,20,8926,20,all
#ff,20,8927,20,all
hipster,20,8928,16,all
mayonais,20,8929,20,all
lulu,20,8930,20,all
racist,20,8931,20,all
sunbak,20,8932,20,all
wes,20,8933,20,all
kingd,20,8934,20,all
carpool,20,8935,20,all
midst,20,8936,20,all
cornerston,20,8937,20,all
messeng,20,8938,20,all
annapoli,20,8939,20,all
alum,20,8940,20,all
rooftop,20,8941,20,all
palm,20,8942,20,all
surveil,20,8943,20,all
circul,20,8944,11,all
conundrum,20,8945,20,all
fluf,20,8946,20,all
marshmallow,20,8947,20,all
coor,20,8948,20,all
durham,20,8949,20,all
petal,20,8950,20,all
flesh,20,8951,20,all
twickenham,20,8952,20,all
disparag,20,8953,20,all
spaceman,20,8954,10,all
arisen,20,8955,20,all
spheric,20,8956,20,all
tremelo,20,8957,20,all
chore,20,8958,20,all
anatomi,20,8959,20,all
bedridden,20,8960,20,all
purist,20,8961,20,all
brigadi,20,8962,20,all
ma'am,20,8963,20,all
demean,20,8964,20,all
gator,20,8965,20,all
strakhov,20,8966,20,all
smashbox,20,8967,20,all
parfum,20,8968,20,all
tester,20,8969,20,all
shini,20,8970,20,all
subtl,20,8971,20,all
wend,20,8972,20,all
southward,20,8973,20,all
o.k,20,8974,20,all
magnifi,20,8975,20,all
recenlti,20,8976,20,all
eussr,20,8977,20,all
mighti,20,8978,20,all
fed.gov,20,8979,20,all
hydra,20,8980,20,all
hatch,20,8981,20,all
victoir,20,8982,20,all
weiner,20,8983,10,all
crafti,20,8984,20,all
stan,20,8985,20,all
telegraphi,20,8986,20,all
mors,20,8987,20,all
spica,20,8988,20,all
scribbl,20,8989,20,all
glitteri,20,8990,20,all
granul,20,8991,20,all
etcm,20,8992,20,all
unfil,20,8993,10,all
manual,20,8994,20,all
kneel,20,8995,20,all
squirm,20,8996,20,all
chuckl,20,8997,20,all
suzann,20,8998,20,all
hippi,20,8999,20,all
inaccur,20,9000,20,all
casual,20,9001,20,all
ambush,20,9002,5,all
aback,20,9003,5,all
alvarez,20,9004,20,all
towel,20,9005,19,all
sate,20,9006,20,all
stryker,20,9007,20,all
brigad,20,9008,20,all
mcchord,20,9009,20,all
scuffl,20,9010,20,all
autopsi,20,9011,20,all
merchant,20,9012,20,all
riversid,20,9013,20,all
ira,20,9014,20,all
realloc,20,9015,20,all
munnel,20,9016,20,all
natalia,20,9017,20,all
sergeyevna,20,9018,20,all
orlova,20,9019,20,all
webb,20,9020,20,all
ferguson,20,9021,20,all
buckl,20,9022,20,all
vas,20,9023,20,all
assemblymen,20,9024,20,all
pelt,20,9025,20,all
sanford,20,9026,20,all
hoist,20,9027,20,all
skate,20,9028,20,all
rink,20,9029,20,all
cambi,20,9030,20,all
inabl,20,9031,20,all
akhtar,20,9032,20,all
minutillo,20,9033,20,all
cote,20,9034,20,all
hueffmeier,20,9035,20,all
spca,20,9036,20,all
spay,20,9037,20,all
neuter,20,9038,20,all
punter,20,9039,20,all
britton,20,9040,20,all
colquitt,20,9041,20,all
tau,20,9042,20,all
foley,20,9043,11,all
melvin,20,9044,20,all
airbnb,20,9045,20,all
drainag,20,9046,20,all
goldman,20,9047,20,all
flore,20,9048,10,all
haro,20,9049,10,all
ambiti,20,9050,20,all
parker,20,9051,20,all
windsor,20,9052,20,all
bain,20,9053,20,all
redmond,20,9054,10,all
kistner,20,9055,20,all
curi,20,9056,20,all
conglomer,20,9057,20,all
c.j,20,9058,20,all
wildflow,20,9059,20,all
markoff,20,9060,20,all
foxwood,20,9061,20,all
julissa,20,9062,20,all
brisman,20,9063,20,all
copley,20,9064,20,all
carmelo,20,9065,20,all
barrichello,20,9066,20,all
weakest,20,9067,20,all
